Gene_name,String_protein_id
GCM2,9606.ENSP00000368805
GCN1,9606.ENSP00000300648
GCNA,9606.ENSP00000362799
GCNT1,9606.ENSP00000415454
GCNT2,9606.ENSP00000419411
GCNT3,9606.ENSP00000379377
GCNT4,9606.ENSP00000317027
GCNT7,9606.ENSP00000482600
GCOM1,9606.ENSP00000465231
GCSAM,9606.ENSP00000419485
GCSAML,9606.ENSP00000446460
GCSAML-AS1,9606.ENSP00000479757
GCSH,9606.ENSP00000319531
GDA,9606.ENSP00000238018
GDAP1,9606.ENSP00000220822
GDAP1L1,9606.ENSP00000440498
GDAP2,9606.ENSP00000358451
GDE1,9606.ENSP00000261386
GDF1,9606.ENSP00000247005
GDF10,9606.ENSP00000464145
GDF11,9606.ENSP00000257868
GDF15,9606.ENSP00000252809
GDF2,9606.ENSP00000463051
GDF3,9606.ENSP00000331745
GDF5,9606.ENSP00000363492
GDF5OS,9606.ENSP00000498759
GDF6,9606.ENSP00000287020
GDF7,9606.ENSP00000272224
GDF9,9606.ENSP00000367942
GDI1,9606.ENSP00000394071
GDI2,9606.ENSP00000369538
GDNF,9606.ENSP00000409007
GDPD1,9606.ENSP00000284116
GDPD2,9606.ENSP00000414019
GDPD3,9606.ENSP00000384363
GDPD4,9606.ENSP00000320815
GDPD5,9606.ENSP00000337972
GDPGP1,9606.ENSP00000452793
GEM,9606.ENSP00000297596
GEMIN2,9606.ENSP00000308533
GEMIN4,9606.ENSP00000321706
GEMIN5,9606.ENSP00000285873
GEMIN6,9606.ENSP00000281950
GEMIN7,9606.ENSP00000270257
GEMIN8,9606.ENSP00000369895
GEN1,9606.ENSP00000370653
GET1,9606.ENSP00000496813
GET3,9606.ENSP00000466379
GET4,9606.ENSP00000265857
GFAP,9606.ENSP00000253408
GFER,9606.ENSP00000248114
GFI1,9606.ENSP00000294702
GFI1B,9606.ENSP00000344782
GFM1,9606.ENSP00000264263
GFM2,9606.ENSP00000427004
GFOD1,9606.ENSP00000368589
GFOD2,9606.ENSP00000268797
GFPT1,9606.ENSP00000349860
GFPT2,9606.ENSP00000253778
GFRA1,9606.ENSP00000347591
GFRA2,9606.ENSP00000428518
GFRA3,9606.ENSP00000274721
GFRA4,9606.ENSP00000313423
GFRAL,9606.ENSP00000343636
GFY,9606.ENSP00000459439
GGA1,9606.ENSP00000371175
GGA2,9606.ENSP00000311962
GGA3,9606.ENSP00000438085
GGACT,9606.ENSP00000365426
GGCT,9606.ENSP00000275428
GGCX,9606.ENSP00000233838
GGH,9606.ENSP00000260118
GGN,9606.ENSP00000334940
GGNBP2,9606.ENSP00000478220
GGPS1,9606.ENSP00000282841
GGT1,9606.ENSP00000248923
GGT1-2,9606.ENSP00000383232
GGT2,9606.ENSP00000385721
GGT5,9606.ENSP00000381340
GGT6,9606.ENSP00000370962
GGT7,9606.ENSP00000338964
GGTLC1,9606.ENSP00000337587
GGTLC2,9606.ENSP00000415676
GGTLC3,9606.ENSP00000477856
GH1,9606.ENSP00000312673
GH2,9606.ENSP00000333157
GHDC,9606.ENSP00000301671
GHITM,9606.ENSP00000361207
GHR,9606.ENSP00000483403
GHRH,9606.ENSP00000362716
GHRHR,9606.ENSP00000320180
GHRL,9606.ENSP00000335074
GHSR,9606.ENSP00000241256
GID4,9606.ENSP00000268719
GID8,9606.ENSP00000266069
GIGYF1,9606.ENSP00000275732
GIGYF2,9606.ENSP00000387170
GIMAP1,9606.ENSP00000302833
GIMAP1-GIMAP5,9606.ENSP00000477920
GIMAP2,9606.ENSP00000223293
GIMAP4,9606.ENSP00000419545
GIMAP5,9606.ENSP00000351473
GIMAP6,9606.ENSP00000479580
GIMAP7,9606.ENSP00000315474
GIMAP8,9606.ENSP00000305107
GIMD1,9606.ENSP00000491450
GIN1,9606.ENSP00000381970
GINM1,9606.ENSP00000356389
GINS1,9606.ENSP00000262460
GINS2,9606.ENSP00000253462
GINS3,9606.ENSP00000401018
GINS4,9606.ENSP00000276533
GIP,9606.ENSP00000350005
GIPC1,9606.ENSP00000376753
GIPC2,9606.ENSP00000359795
GIPC3,9606.ENSP00000493901
GIPR,9606.ENSP00000467494
GIT1,9606.ENSP00000378338
GIT2,9606.ENSP00000347464
GJA1,9606.ENSP00000282561
GJA10,9606.ENSP00000358358
GJA3,9606.ENSP00000241125
GJA4,9606.ENSP00000343676
GJA5,9606.ENSP00000484552
GJA8,9606.ENSP00000358238
GJA9,9606.ENSP00000350415
GJB1,9606.ENSP00000354900
GJB2,9606.ENSP00000372295
GJB3,9606.ENSP00000362464
GJB4,9606.ENSP00000345868
GJB5,9606.ENSP00000340811
GJB6,9606.ENSP00000494468
GJB7,9606.ENSP00000435355
GJC1,9606.ENSP00000467201
GJC2,9606.ENSP00000355675
GJC3,9606.ENSP00000325775
GJD2,9606.ENSP00000290374
GJD3,9606.ENSP00000463752
GJD4,9606.ENSP00000315070
GJE1,9606.ENSP00000455469
GK,9606.ENSP00000401720
GK2,9606.ENSP00000351706
GK3P,9606.ENSP00000489687
GK5,9606.ENSP00000418001
GKAP1,9606.ENSP00000365550
GKN1,9606.ENSP00000501093
GKN2,9606.ENSP00000329292
GLA,9606.ENSP00000218516
GLB1,9606.ENSP00000306920
GLB1L,9606.ENSP00000295759
GLB1L2,9606.ENSP00000444628
GLB1L3,9606.ENSP00000396615
GLCCI1,9606.ENSP00000223145
GLCE,9606.ENSP00000261858
GLDC,9606.ENSP00000370737
GLDN,9606.ENSP00000335196
GLE1,9606.ENSP00000308622
GLG1,9606.ENSP00000205061
GLI1,9606.ENSP00000228682
GLI2,9606.ENSP00000390436
GLI3,9606.ENSP00000379258
GLI4,9606.ENSP00000345024
GLIPR1,9606.ENSP00000266659
GLIPR1L1,9606.ENSP00000367967
GLIPR1L2,9606.ENSP00000448248
GLIPR2,9606.ENSP00000367196
GLIS1,9606.ENSP00000309653
GLIS2,9606.ENSP00000262366
GLIS3,9606.ENSP00000371398
GLMN,9606.ENSP00000359385
GLMP,9606.ENSP00000354553
GLO1,9606.ENSP00000362463
GLOD4,9606.ENSP00000301329
GLOD5,9606.ENSP00000302552
GLP1R,9606.ENSP00000362353
GLP2R,9606.ENSP00000262441
GLRA1,9606.ENSP00000411593
GLRA2,9606.ENSP00000218075
GLRA3,9606.ENSP00000274093
GLRA4,9606.ENSP00000361700
GLRB,9606.ENSP00000264428
GLRX,9606.ENSP00000369314
GLRX2,9606.ENSP00000356410
GLRX3,9606.ENSP00000357633
GLRX5,9606.ENSP00000328570
GLS,9606.ENSP00000317379
GLS2,9606.ENSP00000310447
GLT1D1,9606.ENSP00000281703
GLT6D1,9606.ENSP00000360829
GLT8D1,9606.ENSP00000266014
GLT8D2,9606.ENSP00000354053
GLTP,9606.ENSP00000315263
GLTPD2,9606.ENSP00000328070
GLUD1,9606.ENSP00000277865
GLUD2,9606.ENSP00000327589
GLUL,9606.ENSP00000307900
GLYAT,9606.ENSP00000340200
GLYATL1,9606.ENSP00000300079
GLYATL1B,9606.ENSP00000488958
GLYATL2,9606.ENSP00000287275
GLYATL3,9606.ENSP00000360240
GLYCTK,9606.ENSP00000389175
GLYR1,9606.ENSP00000322716
GM2A,9606.ENSP00000349687
GMCL1,9606.ENSP00000282570
GMCL2,9606.ENSP00000497178
GMDS,9606.ENSP00000370194
GMEB1,9606.ENSP00000294409
GMEB2,9606.ENSP00000266068
GMFB,9606.ENSP00000350757
GMFG,9606.ENSP00000472249
GMIP,9606.ENSP00000203556
GML,9606.ENSP00000220940
GMNC,9606.ENSP00000406164
GMNN,9606.ENSP00000230056
GMPPA,9606.ENSP00000350949
GMPPB,9606.ENSP00000309092
GMPR,9606.ENSP00000259727
GMPR2,9606.ENSP00000454038
GMPS,9606.ENSP00000419851
GNA11,9606.ENSP00000078429
GNA12,9606.ENSP00000275364
GNA13,9606.ENSP00000400717
GNA14,9606.ENSP00000365807
GNA15,9606.ENSP00000262958
GNAI1,9606.ENSP00000497260
GNAI2,9606.ENSP00000312999
GNAI3,9606.ENSP00000358867
GNAL,9606.ENSP00000334051
GNAO1,9606.ENSP00000262494
GNAQ,9606.ENSP00000286548
GNAS,9606.ENSP00000360141
GNAT1,9606.ENSP00000232461
GNAT2,9606.ENSP00000251337
GNAT3,9606.ENSP00000381339
GNAZ,9606.ENSP00000478892
GNB1,9606.ENSP00000367872
GNB1L,9606.ENSP00000331313
GNB2,9606.ENSP00000305260
GNB3,9606.ENSP00000229264
GNB4,9606.ENSP00000232564
GNB5,9606.ENSP00000261837
GNE,9606.ENSP00000379839
GNG10,9606.ENSP00000363411
GNG11,9606.ENSP00000248564
GNG12,9606.ENSP00000360021
GNG13,9606.ENSP00000248150
GNG14,9606.ENSP00000492612
GNG2,9606.ENSP00000334448
GNG3,9606.ENSP00000294117
GNG4,9606.ENSP00000398629
GNG5,9606.ENSP00000359675
GNG7,9606.ENSP00000371594
GNG8,9606.ENSP00000300873
GNGT1,9606.ENSP00000248572
GNGT2,9606.ENSP00000421710
GNL1,9606.ENSP00000365806
GNL2,9606.ENSP00000362153
GNL3,9606.ENSP00000395772
GNL3L,9606.ENSP00000354091
GNLY,9606.ENSP00000436423
GNMT,9606.ENSP00000361894
GNPAT,9606.ENSP00000355607
GNPDA1,9606.ENSP00000423674
GNPDA2,9606.ENSP00000295448
GNPNAT1,9606.ENSP00000216410
GNPTAB,9606.ENSP00000299314
GNPTG,9606.ENSP00000204679
GNRH1,9606.ENSP00000276414
GNRH2,9606.ENSP00000245983
GNRHR,9606.ENSP00000226413
GNS,9606.ENSP00000258145
GOLGA1,9606.ENSP00000362656
GOLGA2,9606.ENSP00000416097
GOLGA3,9606.ENSP00000204726
GOLGA4,9606.ENSP00000349305
GOLGA5,9606.ENSP00000163416
GOLGA6A,9606.ENSP00000290438
GOLGA6B,9606.ENSP00000408132
GOLGA6C,9606.ENSP00000300576
GOLGA6D,9606.ENSP00000391085
GOLGA6L1,9606.ENSP00000478478
GOLGA6L10,9606.ENSP00000479362
GOLGA6L2,9606.ENSP00000454407
GOLGA6L22,9606.ENSP00000483673
GOLGA6L4,9606.ENSP00000421586
GOLGA6L6,9606.ENSP00000480376
GOLGA6L7,9606.ENSP00000490318
GOLGA6L9,9606.ENSP00000481078
GOLGA7,9606.ENSP00000350378
GOLGA7B,9606.ENSP00000359634
GOLGA8A,9606.ENSP00000352111
GOLGA8B,9606.ENSP00000343064
GOLGA8F,9606.ENSP00000454322
GOLGA8G,9606.ENSP00000458130
GOLGA8H,9606.ENSP00000456894
GOLGA8J,9606.ENSP00000456401
GOLGA8K,9606.ENSP00000426691
GOLGA8M,9606.ENSP00000456927
GOLGA8N,9606.ENSP00000398454
GOLGA8O,9606.ENSP00000423159
GOLGA8Q,9606.ENSP00000457904
GOLGA8R,9606.ENSP00000323217
GOLGA8S,9606.ENSP00000455298
GOLGA8T,9606.ENSP00000455826
GOLGB1,9606.ENSP00000377275
GOLIM4,9606.ENSP00000417354
GOLM1,9606.ENSP00000373364
GOLPH3,9606.ENSP00000265070
GOLPH3L,9606.ENSP00000271732
GOLT1A,9606.ENSP00000308535
GOLT1B,9606.ENSP00000229314
GON4L,9606.ENSP00000357315
GON7,9606.ENSP00000306320
GOPC,9606.ENSP00000357484
GORAB,9606.ENSP00000356737
GORASP1,9606.ENSP00000313869
GORASP2,9606.ENSP00000234160
GOSR1,9606.ENSP00000225724
GOSR2,9606.ENSP00000461784
GOT1,9606.ENSP00000359539
GOT1L1,9606.ENSP00000303077
GOT2,9606.ENSP00000245206
GP1BA,9606.ENSP00000329380
GP1BB,9606.ENSP00000383382
GP2,9606.ENSP00000370767
GP5,9606.ENSP00000383931
GP6,9606.ENSP00000308782
GP9,9606.ENSP00000303942
GPA33,9606.ENSP00000356842
GPAA1,9606.ENSP00000347206
GPALPP1,9606.ENSP00000368447
GPAM,9606.ENSP00000265276
GPANK1,9606.ENSP00000365071
GPAT2,9606.ENSP00000389395
GPAT3,9606.ENSP00000264409
GPAT4,9606.ENSP00000380184
GPATCH1,9606.ENSP00000170564
GPATCH11,9606.ENSP00000386772
GPATCH2,9606.ENSP00000355902
GPATCH2L,9606.ENSP00000261530
GPATCH3,9606.ENSP00000354645
GPATCH4,9606.ENSP00000396441
GPATCH8,9606.ENSP00000467556
GPBAR1,9606.ENSP00000430886
GPBP1,9606.ENSP00000401596
GPBP1L1,9606.ENSP00000347224
GPC1,9606.ENSP00000264039
GPC2,9606.ENSP00000292377
GPC3,9606.ENSP00000377836
GPC4,9606.ENSP00000359864
GPC5,9606.ENSP00000366267
GPC6,9606.ENSP00000366246
GPCPD1,9606.ENSP00000368305
GPD1,9606.ENSP00000301149
GPD1L,9606.ENSP00000282541
GPD2,9606.ENSP00000308610
GPER1,9606.ENSP00000380281
GPHA2,9606.ENSP00000279168
GPHB5,9606.ENSP00000478993
GPHN,9606.ENSP00000417901
GPI,9606.ENSP00000405573
GPIHBP1,9606.ENSP00000480053
GPKOW,9606.ENSP00000156109
GPLD1,9606.ENSP00000230036
GPM6A,9606.ENSP00000280187
GPM6B,9606.ENSP00000316861
GPN1,9606.ENSP00000264718
GPN2,9606.ENSP00000363250
GPN3,9606.ENSP00000442770
GPNMB,9606.ENSP00000371420
GPR1,9606.ENSP00000480405
GPR101,9606.ENSP00000498972
GPR107,9606.ENSP00000361483
GPR108,9606.ENSP00000264080
GPR119,9606.ENSP00000276218
GPR12,9606.ENSP00000384932
GPR132,9606.ENSP00000328818
GPR135,9606.ENSP00000378548
GPR137,9606.ENSP00000411827
GPR137B,9606.ENSP00000355551
GPR137C,9606.ENSP00000315106
GPR139,9606.ENSP00000458791
GPR141,9606.ENSP00000390410
GPR142,9606.ENSP00000335158
GPR143,9606.ENSP00000417161
GPR146,9606.ENSP00000380283
GPR148,9606.ENSP00000308908
GPR149,9606.ENSP00000374390
GPR15,9606.ENSP00000284311
GPR150,9606.ENSP00000369344
GPR151,9606.ENSP00000308733
GPR152,9606.ENSP00000310255
GPR153,9606.ENSP00000367125
GPR155,9606.ENSP00000376335
GPR156,9606.ENSP00000417261
GPR157,9606.ENSP00000366628
GPR158,9606.ENSP00000365529
GPR160,9606.ENSP00000348161
GPR161,9606.ENSP00000441039
GPR162,9606.ENSP00000311528
GPR17,9606.ENSP00000442982
GPR171,9606.ENSP00000308479
GPR173,9606.ENSP00000331600
GPR174,9606.ENSP00000494310
GPR176,9606.ENSP00000453076
GPR179,9606.ENSP00000483469
GPR18,9606.ENSP00000343428
GPR180,9606.ENSP00000366157
GPR182,9606.ENSP00000300098
GPR183,9606.ENSP00000365596
GPR19,9606.ENSP00000498976
GPR20,9606.ENSP00000366970
GPR21,9606.ENSP00000362746
GPR22,9606.ENSP00000302676
GPR25,9606.ENSP00000301917
GPR26,9606.ENSP00000284674
GPR27,9606.ENSP00000303149
GPR3,9606.ENSP00000363136
GPR31,9606.ENSP00000355799
GPR32,9606.ENSP00000270590
GPR33,9606.ENSP00000421557
GPR34,9606.ENSP00000367384
GPR35,9606.ENSP00000411788
GPR37,9606.ENSP00000306449
GPR37L1,9606.ENSP00000356251
GPR39,9606.ENSP00000327417
GPR4,9606.ENSP00000319744
GPR42,9606.ENSP00000473212
GPR45,9606.ENSP00000258456
GPR50,9606.ENSP00000218316
GPR52,9606.ENSP00000356658
GPR55,9606.ENSP00000498258
GPR6,9606.ENSP00000406986
GPR61,9606.ENSP00000432456
GPR62,9606.ENSP00000319250
GPR63,9606.ENSP00000229955
GPR65,9606.ENSP00000267549
GPR68,9606.ENSP00000498702
GPR75,9606.ENSP00000378195
GPR78,9606.ENSP00000371927
GPR82,9606.ENSP00000303549
GPR83,9606.ENSP00000243673
GPR84,9606.ENSP00000450310
GPR85,9606.ENSP00000297146
GPR87,9606.ENSP00000260843
GPR88,9606.ENSP00000314223
GPR89A,9606.ENSP00000319673
GPR89B,9606.ENSP00000358233
GPRASP1,9606.ENSP00000498934
GPRASP2,9606.ENSP00000437872
GPRC5A,9606.ENSP00000014914
GPRC5B,9606.ENSP00000300571
GPRC5C,9606.ENSP00000499092
GPRC5D,9606.ENSP00000228887
GPRC6A,9606.ENSP00000309493
GPRIN1,9606.ENSP00000305839
GPRIN2,9606.ENSP00000363436
GPRIN3,9606.ENSP00000476603
GPS1,9606.ENSP00000376167
GPS2,9606.ENSP00000379841
GPSM1,9606.ENSP00000392828
GPSM2,9606.ENSP00000385510
GPSM3,9606.ENSP00000364183
GPT,9606.ENSP00000378408
GPT2,9606.ENSP00000345282
GPX2,9606.ENSP00000374265
GPX3,9606.ENSP00000373477
GPX4,9606.ENSP00000346103
GPX5,9606.ENSP00000392398
GPX6,9606.ENSP00000354581
GPX7,9606.ENSP00000354677
GPX8,9606.ENSP00000423822
GRAMD1A,9606.ENSP00000441032
GRAMD1B,9606.ENSP00000402457
GRAMD1C,9606.ENSP00000350881
GRAMD2A,9606.ENSP00000311657
GRAMD2B,9606.ENSP00000426120
GRAMD4,9606.ENSP00000385689
GRAP,9606.ENSP00000284154
GRAP2,9606.ENSP00000339186
GRAPL,9606.ENSP00000437409
GRASP,9606.ENSP00000293662
GRB10,9606.ENSP00000493728
GRB14,9606.ENSP00000263915
GRB2,9606.ENSP00000376345
GRB7,9606.ENSP00000403459
GREB1,9606.ENSP00000370896
GREB1L,9606.ENSP00000464162
GREM1,9606.ENSP00000498748
GREM2,9606.ENSP00000318650
GRHL1,9606.ENSP00000324693
GRHL2,9606.ENSP00000495564
GRHL3,9606.ENSP00000288955
GRHPR,9606.ENSP00000313432
GRIA1,9606.ENSP00000428994
GRIA2,9606.ENSP00000296526
GRIA3,9606.ENSP00000481554
GRIA4,9606.ENSP00000282499
GRID1,9606.ENSP00000330148
GRID2,9606.ENSP00000282020
GRID2IP,9606.ENSP00000397351
GRIFIN,9606.ENSP00000481185
GRIK1,9606.ENSP00000327687
GRIK2,9606.ENSP00000397026
GRIK3,9606.ENSP00000362183
GRIK4,9606.ENSP00000435648
GRIK5,9606.ENSP00000301218
GRIN1,9606.ENSP00000360608
GRIN2A,9606.ENSP00000332549
GRIN2B,9606.ENSP00000477455
GRIN2C,9606.ENSP00000293190
GRIN2D,9606.ENSP00000263269
GRIN3A,9606.ENSP00000355155
GRIN3B,9606.ENSP00000234389
GRINA,9606.ENSP00000314380
GRIP1,9606.ENSP00000381098
GRIP2,9606.ENSP00000478352
GRIPAP1,9606.ENSP00000365606
GRK1,9606.ENSP00000334876
GRK2,9606.ENSP00000312262
GRK3,9606.ENSP00000317578
GRK4,9606.ENSP00000381129
GRK5,9606.ENSP00000376609
GRK6,9606.ENSP00000347655
GRK7,9606.ENSP00000264952
GRM1,9606.ENSP00000282753
GRM2,9606.ENSP00000378492
GRM3,9606.ENSP00000355316
GRM4,9606.ENSP00000440556
GRM5,9606.ENSP00000306138
GRM6,9606.ENSP00000497110
GRM7,9606.ENSP00000350348
GRM8,9606.ENSP00000351142
GRN,9606.ENSP00000053867
GRP,9606.ENSP00000256857
GRPEL1,9606.ENSP00000264954
GRPEL2,9606.ENSP00000329558
GRPR,9606.ENSP00000369643
GRSF1,9606.ENSP00000254799
GRTP1,9606.ENSP00000364579
GRWD1,9606.ENSP00000253237
GRXCR1,9606.ENSP00000382670
GRXCR2,9606.ENSP00000367214
GSAP,9606.ENSP00000257626
GSC,9606.ENSP00000238558
GSC2,9606.ENSP00000086933
GSDMA,9606.ENSP00000301659
GSDMB,9606.ENSP00000415049
GSDMC,9606.ENSP00000276708
GSDMD,9606.ENSP00000433209
GSDME,9606.ENSP00000339587
GSE1,9606.ENSP00000253458
GSG1,9606.ENSP00000405032
GSG1L,9606.ENSP00000394954
GSG1L2,9606.ENSP00000465978
GSK3A,9606.ENSP00000222330
GSK3B,9606.ENSP00000324806
GSKIP,9606.ENSP00000451188
GSN,9606.ENSP00000362924
GSPT1,9606.ENSP00000398131
GSPT2,9606.ENSP00000341247
GSR,9606.ENSP00000221130
GSS,9606.ENSP00000495750
GSTA1,9606.ENSP00000335620
GSTA2,9606.ENSP00000420168
GSTA3,9606.ENSP00000211122
GSTA4,9606.ENSP00000360002
GSTA5,9606.ENSP00000360028
GSTCD,9606.ENSP00000422354
GSTK1,9606.ENSP00000431049
GSTM1,9606.ENSP00000311469
GSTM2,9606.ENSP00000241337
GSTM3,9606.ENSP00000354357
GSTM4,9606.ENSP00000358851
GSTM5,9606.ENSP00000256593
GSTO1,9606.ENSP00000358727
GSTO2,9606.ENSP00000345023
GSTP1,9606.ENSP00000381607
GSTT2B,9606.ENSP00000290765
GSTT4,9606.ENSP00000492273
GSTZ1,9606.ENSP00000451976
GSX1,9606.ENSP00000304331
GSX2,9606.ENSP00000319118
GTDC1,9606.ENSP00000376608
GTF2A1,9606.ENSP00000452454
GTF2A1L,9606.ENSP00000384597
GTF2A2,9606.ENSP00000379372
GTF2B,9606.ENSP00000359531
GTF2E1,9606.ENSP00000283875
GTF2E2,9606.ENSP00000348168
GTF2F1,9606.ENSP00000377969
GTF2F2,9606.ENSP00000340823
GTF2H1,9606.ENSP00000265963
GTF2H2,9606.ENSP00000274400
GTF2H2C,9606.ENSP00000422907
GTF2H3,9606.ENSP00000445162
GTF2H4,9606.ENSP00000259895
GTF2H5,9606.ENSP00000476100
GTF2I,9606.ENSP00000460070
GTF2IRD1,9606.ENSP00000397566
GTF2IRD2,9606.ENSP00000406723
GTF2IRD2B,9606.ENSP00000480524
GTF3A,9606.ENSP00000370532
GTF3C1,9606.ENSP00000348510
GTF3C2,9606.ENSP00000352536
GTF3C3,9606.ENSP00000263956
GTF3C4,9606.ENSP00000361219
GTF3C5,9606.ENSP00000361180
GTF3C6,9606.ENSP00000357863
GTPBP1,9606.ENSP00000216044
GTPBP10,9606.ENSP00000222511
GTPBP2,9606.ENSP00000303997
GTPBP3,9606.ENSP00000351644
GTPBP4,9606.ENSP00000354040
GTPBP6,9606.ENSP00000316598
GTPBP8,9606.ENSP00000373176
GTSE1,9606.ENSP00000415430
GTSF1,9606.ENSP00000446485
GTSF1L,9606.ENSP00000362094
GUCA1A,9606.ENSP00000053469
GUCA1A-2,9606.ENSP00000362049
GUCA1B,9606.ENSP00000230361
GUCA1C,9606.ENSP00000261047
GUCA2A,9606.ENSP00000349493
GUCA2B,9606.ENSP00000361662
GUCD1,9606.ENSP00000479370
GUCY1A1,9606.ENSP00000296518
GUCY1A2,9606.ENSP00000282249
GUCY1B1,9606.ENSP00000426786
GUCY2C,9606.ENSP00000261170
GUCY2D,9606.ENSP00000254854
GUCY2F,9606.ENSP00000218006
GUF1,9606.ENSP00000281543
GUK1,9606.ENSP00000355689
GULP1,9606.ENSP00000386289
GUSB,9606.ENSP00000302728
GVQW2,9606.ENSP00000493046
GVQW3,9606.ENSP00000323821
GXYLT1,9606.ENSP00000381666
GXYLT2,9606.ENSP00000374268
GYG1,9606.ENSP00000340736
GYG2,9606.ENSP00000370555
GYPA,9606.ENSP00000354003
GYPB,9606.ENSP00000427690
GYPC,9606.ENSP00000259254
GYPE,9606.ENSP00000351430
GYS1,9606.ENSP00000317904
GYS2,9606.ENSP00000261195
GZF1,9606.ENSP00000338290
GZMA,9606.ENSP00000274306
GZMB,9606.ENSP00000216341
GZMH,9606.ENSP00000216338
GZMK,9606.ENSP00000231009
GZMM,9606.ENSP00000264553
H0Y626_HUMAN,9606.ENSP00000402644
H0Y858_HUMAN,9606.ENSP00000417517
H0Y8X5_HUMAN,9606.ENSP00000422449
H0Y980_HUMAN,9606.ENSP00000423309
H0Y9P7_HUMAN,9606.ENSP00000424708
H0YAE9_HUMAN,9606.ENSP00000426906
H0YCG3_HUMAN,9606.ENSP00000431536
H0YHG0_HUMAN,9606.ENSP00000447000
H0YIJ7_HUMAN,9606.ENSP00000449544
H0YIN7_HUMAN,9606.ENSP00000449770
H0YIS7_HUMAN,9606.ENSP00000450085
H0YIV9_HUMAN,9606.ENSP00000450281
H0YJ60_HUMAN,9606.ENSP00000450870
H0YJW9_HUMAN,9606.ENSP00000452347
H0YJX3_HUMAN,9606.ENSP00000452401
H0YL77_HUMAN,9606.ENSP00000453089
H1-0,9606.ENSP00000344504
H1-1,9606.ENSP00000244573
H1-10,9606.ENSP00000329662
H1-2,9606.ENSP00000339566
H1-3,9606.ENSP00000244534
H1-4,9606.ENSP00000307705
H1-5,9606.ENSP00000330074
H1-6,9606.ENSP00000341214
H1-7,9606.ENSP00000334805
H1-8,9606.ENSP00000319799
H2AB1,9606.ENSP00000484261
H2AB2,9606.ENSP00000346509
H2AB3,9606.ENSP00000482564
H2AC1,9606.ENSP00000297012
H2AC11,9606.ENSP00000352119
H2AC12,9606.ENSP00000366679
H2AC13,9606.ENSP00000351589
H2AC14,9606.ENSP00000328484
H2AC15,9606.ENSP00000482431
H2AC16,9606.ENSP00000482538
H2AC17,9606.ENSP00000352627
H2AC18,9606.ENSP00000358155
H2AC19,9606.ENSP00000475814
H2AC20,9606.ENSP00000332194
H2AC21,9606.ENSP00000332790
H2AC4,9606.ENSP00000483842
H2AC6,9606.ENSP00000367022
H2AC7,9606.ENSP00000341094
H2AC8,9606.ENSP00000303373
H2AJ,9606.ENSP00000438553
H2AL1RP,9606.ENSP00000498087
H2AP,9606.ENSP00000339511
H2AW,9606.ENSP00000355656
H2AX,9606.ENSP00000434024
H2AZ1,9606.ENSP00000296417
H2AZ2,9606.ENSP00000308405
H2BC1,9606.ENSP00000274764
H2BC10,9606.ENSP00000366962
H2BC11,9606.ENSP00000476136
H2BC12,9606.ENSP00000349430
H2BC13,9606.ENSP00000366618
H2BC14,9606.ENSP00000477907
H2BC15,9606.ENSP00000483903
H2BC17,9606.ENSP00000477527
H2BC18,9606.ENSP00000445831
H2BC21,9606.ENSP00000358151
H2BC3,9606.ENSP00000482674
H2BC4,9606.ENSP00000321744
H2BC5,9606.ENSP00000289316
H2BC6,9606.ENSP00000489317
H2BC7,9606.ENSP00000348924
H2BC8,9606.ENSP00000445633
H2BC9,9606.ENSP00000479169
H2BE1,9606.ENSP00000495192
H2BS1,9606.ENSP00000481622
H2BU1,9606.ENSP00000479284
H2BW1,9606.ENSP00000354723
H2BW2,9606.ENSP00000347119
H3-2,9606.ENSP00000499501
H3-3A,9606.ENSP00000355780
H3-3B,9606.ENSP00000254810
H3-4,9606.ENSP00000355657
H3-5,9606.ENSP00000339835
H3BMH7_HUMAN,9606.ENSP00000454386
H3BML4_HUMAN,9606.ENSP00000454437
H3BMQ9_HUMAN,9606.ENSP00000454500
H3BN98_HUMAN,9606.ENSP00000454746
H3BNC9_HUMAN,9606.ENSP00000454786
H3BNX3_HUMAN,9606.ENSP00000455047
H3BQ06_HUMAN,9606.ENSP00000455547
H3BRN7_HUMAN,9606.ENSP00000456336
H3BUI4_HUMAN,9606.ENSP00000457654
H3BUN2_HUMAN,9606.ENSP00000457718
H3C1,9606.ENSP00000480826
H3C10,9606.ENSP00000358160
H3C11,9606.ENSP00000483283
H3C12,9606.ENSP00000352252
H3C13,9606.ENSP00000333277
H3C14,9606.ENSP00000358154
H3C15,9606.ENSP00000385479
H3C2,9606.ENSP00000484841
H3C3,9606.ENSP00000484658
H3C4,9606.ENSP00000366999
H3C6,9606.ENSP00000489282
H3C7,9606.ENSP00000484095
H3C8,9606.ENSP00000484638
H3Y1,9606.ENSP00000496014
H3Y2,9606.ENSP00000497053
H4-16,9606.ENSP00000443017
H4C1,9606.ENSP00000479106
H4C11,9606.ENSP00000347168
H4C12,9606.ENSP00000479794
H4C13,9606.ENSP00000480960
H4C14,9606.ENSP00000462667
H4C15,9606.ENSP00000462355
H4C2,9606.ENSP00000366974
H4C3,9606.ENSP00000367034
H4C4,9606.ENSP00000479461
H4C5,9606.ENSP00000484789
H4C6,9606.ENSP00000244537
H4C7,9606.ENSP00000477870
H4C8,9606.ENSP00000489236
H4C9,9606.ENSP00000481486
H6PD,9606.ENSP00000473348
